Sample,X(ms) [18.02.2012 23:38:39 662 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
350,1329608424662.985800,28.6000003814697,40,0,0.409999996423721,40
351,1329608424963.338820,28.6000003814697,40,0,0.409999996423721,40
352,1329608425263.286000,28.6000003814697,40,0,0.400000005960464,40
353,1329608425563.011960,28.6000003814697,40,0,0.400000005960464,40
354,1329608425863.294000,28.6000003814697,40,0,0.409999996423721,40
355,1329608426163.282880,28.6000003814697,40,0,0.409999996423721,40
356,1329608426463.020000,28.6000003814697,40,0,0.409999996423721,40
357,1329608426763.279860,28.7000007629395,40,0,0.409999996423721,40
358,1329608427063.032060,28.7000007629395,40,0,0.409999996423721,40
359,1329608427363.023920,28.7000007629395,40,0,0.409999996423721,40
360,1329608427663.029420,28.7000007629395,40,0,0.409999996423721,40
361,1329608427963.278780,28.7000007629395,40,0,0.400000005960464,40
362,1329608428263.018620,28.7000007629395,40,0,0.400000005960464,40
363,1329608428563.033620,28.7000007629395,40,0,0.400000005960464,40
364,1329608428863.275960,28.7999992370605,40,0,0.400000005960464,40
365,1329608429163.279820,28.7999992370605,40,0.013744062744081,0.400000005960464,40
366,1329608429463.015300,28.7999992370605,40,0,0.400000005960464,40
367,1329608429763.016880,28.7999992370605,40,0,0.409999996423721,40
368,1329608430063.005080,28.7999992370605,40,0,0.409999996423721,40
369,1329608430363.299180,28.7999992370605,40,0,0.409999996423721,40
370,1329608430663.033300,28.7999992370605,40,0,0.409999996423721,40
371,1329608430963.291740,28.7999992370605,40,0,0.419999986886978,40
