Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
980,1332967766764.047320,8.67646503448486,8.35999965667725,28.8999996185303,0
981,1332967766863.701860,8.67646503448486,8.36999988555908,28.8999996185303,0
982,1332967766964.025240,8.72598934173584,8.38000011444092,28.8999996185303,0
983,1332967767063.705060,8.72598934173584,8.39000034332275,28.8999996185303,0
984,1332967767164.022940,8.76305389404297,8.39000034332275,28.8999996185303,0
985,1332967767263.978100,8.76305389404297,8.39000034332275,28.8999996185303,0
986,1332967767364.024440,8.7929801940918,8.38000011444092,28.8999996185303,0
987,1332967767463.996780,8.7929801940918,8.39000034332275,28.8999996185303,0
988,1332967767564.031260,8.81882381439209,8.40999984741211,28.8999996185303,0
989,1332967767663.704920,8.81882381439209,8.47000026702881,28.8999996185303,0
990,1332967767764.042320,8.84232234954834,8.56999969482422,28.8999996185303,0
991,1332967767863.996860,8.84232234954834,8.71000003814697,28.8999996185303,0
992,1332967767964.020940,8.74735546112061,8.84000015258789,28.7999992370605,0
993,1332967768063.957800,8.74735546112061,8.96000003814697,28.7999992370605,0
994,1332967768164.020800,8.6958532333374,9.02999973297119,28.7999992370605,0
995,1332967768263.960680,8.6958532333374,9.09000015258789,28.7999992370605,0
996,1332967768364.007160,8.78631973266602,9.14000034332275,28.7999992370605,0
997,1332967768464.006780,8.78631973266602,9.15999984741211,28.7999992370605,0
998,1332967768563.995920,8.8467378616333,9.11999988555908,28.7999992370605,0
999,1332967768663.992320,8.8467378616333,9.02999973297119,28.7999992370605,0
1000,1332967768763.999240,8.88994979858398,8.9399995803833,28.7999992370605,0
1001,1332967768863.979640,8.88994979858398,8.84000015258789,28.7999992370605,0
1002,1332967768964.000660,8.92329883575439,8.72999954223633,28.7999992370605,0
1003,1332967769063.997260,8.92329883575439,8.63000011444092,28.7999992370605,0
1004,1332967769164.048120,8.95100021362305,8.53999996185303,28.7999992370605,0
1005,1332967769263.978380,8.95100021362305,8.47999954223633,28.7999992370605,0
1006,1332967769364.094560,8.97547054290771,8.44999980926514,28.7999992370605,0
1007,1332967769463.970820,8.97547054290771,8.44999980926514,28.7999992370605,0
1008,1332967769564.022820,8.99808692932129,8.48999977111816,28.7999992370605,0
1009,1332967769663.986200,8.99808692932129,8.5600004196167,28.7999992370605,0
1010,1332967769764.032980,8.90251922607422,8.65999984741211,28.7000007629395,0
1011,1332967769863.702860,8.90251922607422,8.75,28.7000007629395,0
1012,1332967769963.989660,8.8505744934082,8.82999992370605,28.7000007629395,0
1013,1332967770063.989620,8.8505744934082,8.89000034332275,28.7000007629395,0
1014,1332967770163.996940,8.9406852722168,8.94999980926514,28.7000007629395,0
1015,1332967770263.995600,8.9406852722168,8.98999977111816,28.7000007629395,0
1016,1332967770363.988320,9.00080299377441,9.02000045776367,28.7000007629395,0
1017,1332967770463.696260,9.00080299377441,9.02999973297119,28.7000007629395,0
1018,1332967770564.014080,9.04374408721924,9.02999973297119,28.7000007629395,0
1019,1332967770663.967340,9.04374408721924,9.02000045776367,28.7000007629395,0
1020,1332967770764.029980,9.07684421539307,9,28.7000007629395,0
1021,1332967770863.973480,9.07684421539307,8.97999954223633,28.7000007629395,0
1022,1332967770964.030660,9.10430526733398,8.96000003814697,28.7000007629395,0
1023,1332967771063.957300,9.10430526733398,8.94999980926514,28.7000007629395,0
1024,1332967771164.000540,9.01141929626465,8.96000003814697,28.6000003814697,0
1025,1332967771263.984760,9.01141929626465,8.97000026702881,28.6000003814697,0
1026,1332967771364.000060,8.96090412139893,8.97000026702881,28.6000003814697,0
1027,1332967771464.014400,8.96090412139893,8.97000026702881,28.6000003814697,0
1028,1332967771564.005240,9.05173969268799,8.96000003814697,28.6000003814697,0
1029,1332967771664.012940,9.05173969268799,8.96000003814697,28.6000003814697,0
1030,1332967771764.029160,9.11218070983887,8.94999980926514,28.6000003814697,0
1031,1332967771863.957900,9.11218070983887,8.9399995803833,28.6000003814697,0
1032,1332967771964.005300,9.1552038192749,8.93000030517578,28.6000003814697,0
1033,1332967772064.051760,9.1552038192749,8.92000007629395,28.6000003814697,0
1034,1332967772164.016700,9.18825435638428,8.89999961853027,28.6000003814697,0
1035,1332967772263.970480,9.18825435638428,8.88000011444092,28.6000003814697,0
1036,1332967772363.988400,9.21558856964111,8.85999965667725,28.6000003814697,0
1037,1332967772463.997640,9.21558856964111,8.82999992370605,28.6000003814697,0
1038,1332967772564.023360,9.12252902984619,8.78999996185303,28.5,0
1039,1332967772663.991680,9.12252902984619,8.76000022888184,28.5,0
1040,1332967772764.021040,9.07182502746582,8.73999977111816,28.5,0
1041,1332967772863.964060,9.07182502746582,8.72999954223633,28.5,0
1042,1332967772964.060400,9.16245174407959,8.72999954223633,28.5,0
1043,1332967773063.994460,9.16245174407959,8.72999954223633,28.5,0
1044,1332967773164.004280,9.22267246246338,8.72999954223633,28.5,0
1045,1332967773264.031080,9.22267246246338,8.72999954223633,28.5,0
1046,1332967773363.970380,9.26547527313232,8.73999977111816,28.5,0
1047,1332967773463.959360,9.26547527313232,8.77000045776367,28.3999996185303,0
1048,1332967773563.992020,9.06405639648438,8.81999969482422,28.3999996185303,0
1049,1332967773664.000660,9.06405639648438,8.86999988555908,28.3999996185303,0
1050,1332967773763.985960,9.1796236038208,8.9399995803833,28.3999996185303,0
1051,1332967773864.030600,9.1796236038208,9.02999973297119,28.3999996185303,0
1052,1332967773963.977720,9.2540283203125,9.11999988555908,28.3999996185303,0
1053,1332967774063.966580,9.2540283203125,9.22000026702881,28.3999996185303,0
1054,1332967774164.045040,9.30486297607422,9.30000019073486,28.3999996185303,0
1055,1332967774263.953280,9.30486297607422,9.36999988555908,28.2999992370605,0
1056,1332967774364.025380,9.10794448852539,9.42000007629395,28.2999992370605,0
1057,1332967774463.958480,9.10794448852539,9.44999980926514,28.2999992370605,0
1058,1332967774564.026960,9.22599220275879,9.47999954223633,28.2999992370605,0
1059,1332967774664.051700,9.22599220275879,9.48999977111816,28.2999992370605,0
1060,1332967774764.027380,9.30172252655029,9.47000026702881,28.2999992370605,0
