Sample,X(ms) [11.12.2014 00:10:11 568 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
208033,1418256843408.683759,103,163,808,40
208034,1418256843409.899759,103,163,808,40
208035,1418256843411.026759,103,163,808,40
208036,1418256843412.185759,103,163,808,40
208037,1418256843413.950759,103,163,808,40
208038,1418256843415.251759,103,163,808,40
208039,1418256843416.369759,103,163,808,40
208040,1418256843418.299759,103,163,808,40
208041,1418256843419.479759,103,163,808,40
208042,1418256843420.667759,103,163,808,40
208043,1418256843422.494759,103,163,808,40
208044,1418256843423.669759,103,163,808,40
208045,1418256843424.946759,103,163,808,40
208046,1418256843426.710759,103,163,808,40
208047,1418256843427.872759,103,163,808,40
208048,1418256843429.010759,103,163,808,40
208049,1418256843430.175759,103,163,808,40
208050,1418256843431.950759,103,163,808,40
208051,1418256843433.147759,103,163,808,40
208052,1418256843434.324759,103,163,808,40
208053,1418256843436.062759,103,163,808,40
208054,1418256843437.177759,103,163,808,40
208055,1418256843437.730759,103,163,808,40
208056,1418256843438.955759,103,163,808,40
208057,1418256843439.816759,103,163,808,40
208058,1418256843440.836759,103,163,808,40
208059,1418256843442.324759,103,163,808,40
208060,1418256843444.223759,103,163,808,40
208061,1418256843444.870759,103,163,808,40
208062,1418256843445.905759,103,163,808,40
208063,1418256843446.870759,103,163,808,40
208064,1418256843449.602759,103,163,808,40
208065,1418256843450.769759,103,163,808,40
208066,1418256843451.345759,103,163,808,40
208067,1418256843452.338759,103,163,808,40
208068,1418256843453.391759,103,163,808,40
208069,1418256843454.435759,103,163,808,40
208070,1418256843455.473759,103,163,808,40
208071,1418256843456.496759,103,163,808,40
208072,1418256843457.592759,103,163,808,40
208073,1418256843458.801759,103,163,808,40
208074,1418256843459.796759,103,163,808,40
208075,1418256843460.702759,103,163,808,40
208076,1418256843461.735759,103,163,808,40
208077,1418256843462.817759,103,163,808,40
208078,1418256843463.830759,103,163,808,40
208079,1418256843464.979759,103,163,808,40
208080,1418256843465.997759,103,163,808,40
208081,1418256843466.985759,103,163,808,40
208082,1418256843468.025759,103,163,808,40
208083,1418256843469.163759,103,163,808,40
208084,1418256843470.150759,103,163,808,40
208085,1418256843471.170759,103,163,808,40
208086,1418256843472.219759,103,163,808,40
208087,1418256843473.286759,103,163,808,40
208088,1418256843474.310759,103,163,808,40
208089,1418256843475.356759,103,163,808,40
208090,1418256843476.398759,103,163,808,40
208091,1418256843477.428759,103,163,808,40
208092,1418256843478.465759,103,163,808,40
208093,1418256843479.572759,103,163,808,40
208094,1418256843480.608759,103,163,808,40
208095,1418256843481.627759,103,163,808,40
208096,1418256843482.644759,103,163,808,40
208097,1418256843483.699759,103,163,808,40
208098,1418256843484.843759,103,163,808,40
208099,1418256843485.871759,103,163,808,40
208100,1418256843486.837759,103,163,808,40
208101,1418256843487.860759,103,163,808,40
208102,1418256843489.045759,103,163,808,40
208103,1418256843490.032759,103,163,808,40
208104,1418256843490.992759,104,163,808,40
208105,1418256843492.039759,104,163,808,40
208106,1418256843493.100759,104,163,808,40
208107,1418256843494.204759,104,163,808,40
208108,1418256843495.266759,104,163,808,40
208109,1418256843496.265759,104,163,808,40
208110,1418256843497.336759,104,163,808,40
208111,1418256843498.336759,104,163,808,40
208112,1418256843499.418759,104,163,808,40
208113,1418256843500.420759,104,163,808,40
208114,1418256843501.494759,104,163,808,40
208115,1418256843502.526759,104,163,808,40
208116,1418256843503.564759,104,163,808,40
208117,1418256843504.604759,104,163,808,40
208118,1418256843505.668759,104,163,808,40
208119,1418256843506.716759,104,163,808,40
208120,1418256843507.736759,104,163,808,40
208121,1418256843508.915759,104,163,808,40
208122,1418256843509.896759,104,163,808,40
208123,1418256843510.862759,104,163,808,40
208124,1418256843511.958759,104,163,808,40
208125,1418256843512.957759,104,163,808,40
208126,1418256843514.041759,104,163,808,40
208127,1418256843515.134759,104,163,808,40
208128,1418256843516.100759,104,163,808,40
208129,1418256843517.136759,104,163,808,40
208130,1418256843518.382759,104,163,808,40
208131,1418256843519.285759,104,163,808,40
208132,1418256843520.333759,104,163,808,40
208133,1418256843521.351759,104,163,808,40
208134,1418256843522.410759,104,163,808,40
208135,1418256843523.438759,104,163,808,40
208136,1418256843524.480759,104,163,808,40
208137,1418256843525.593759,104,163,808,40
208138,1418256843526.582759,104,163,808,40
208139,1418256843527.670759,104,163,808,40
208140,1418256843528.771759,104,163,808,40
208141,1418256843529.731759,104,163,808,40
208142,1418256843530.777759,104,163,808,40
208143,1418256843531.821759,104,163,808,40
208144,1418256843532.865759,104,163,808,40
208145,1418256843534.016759,104,163,808,40
208146,1418256843535.056759,104,163,808,40
208147,1418256843535.987759,104,163,808,40
208148,1418256843537.031759,104,163,808,40
208149,1418256843538.121759,104,163,808,40
208150,1418256843539.224759,104,163,808,40
208151,1418256843540.227759,104,163,808,40
208152,1418256843541.270759,104,163,808,40
208153,1418256843542.344759,104,163,808,40
208154,1418256843543.955759,104,163,808,40
208155,1418256843544.498759,104,163,808,40
208156,1418256843545.527759,104,163,808,40
208157,1418256843546.551759,104,163,808,40
208158,1418256843547.608759,104,163,808,40
208159,1418256843548.814759,104,163,808,40
208160,1418256843549.722759,104,163,808,40
208161,1418256843550.809759,104,163,808,40
208162,1418256843551.836759,104,163,808,40
208163,1418256843552.879759,104,163,808,40
208164,1418256843553.998759,104,163,808,40
208165,1418256843555.086759,104,163,808,40
208166,1418256843556.027759,104,163,808,40
208167,1418256843557.060759,104,163,808,40
208168,1418256843558.143759,104,163,808,40
208169,1418256843559.224759,104,163,808,40
208170,1418256843560.253759,104,163,808,40
208171,1418256843561.275759,104,163,808,40
208172,1418256843562.323759,104,163,808,40
208173,1418256843563.352759,104,163,808,40
208174,1418256843564.397759,104,163,808,40
208175,1418256843565.443759,104,163,808,40
208176,1418256843566.495759,104,163,808,40
208177,1418256843567.495759,104,163,808,40
208178,1418256843568.566759,104,163,808,40
