Sample,X(ms) [10.12.2014 20:45:53 732 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
328198,1418244727056.933933,48,157,435,40
328199,1418244727058.114933,48,157,435,40
328200,1418244727059.267933,48,157,435,40
328201,1418244727060.404933,48,157,435,40
328202,1418244727061.589933,48,157,435,40
328203,1418244727063.427933,48,157,435,40
328204,1418244727064.583933,48,157,435,40
328205,1418244727065.864933,48,157,435,40
328206,1418244727067.736933,48,157,435,40
328207,1418244727068.903933,48,157,435,40
328208,1418244727070.675933,48,157,435,40
328209,1418244727071.973933,48,157,435,40
328210,1418244727073.103933,48,157,435,40
328211,1418244727074.863933,48,157,435,40
328212,1418244727076.168933,48,157,435,40
328213,1418244727077.249933,48,157,435,40
328214,1418244727077.894933,48,157,435,40
328215,1418244727078.876933,48,157,435,40
328216,1418244727079.915933,48,157,435,40
328217,1418244727080.925933,48,157,435,40
328218,1418244727082.022933,48,157,435,40
328219,1418244727083.019933,48,157,435,40
328220,1418244727084.089933,48,157,435,40
328221,1418244727085.260933,48,157,435,40
328222,1418244727086.187933,48,157,435,40
328223,1418244727087.190933,48,157,435,40
328224,1418244727088.275933,48,157,435,40
328225,1418244727089.427933,48,157,435,40
328226,1418244727090.372933,48,157,435,40
328227,1418244727091.392933,48,157,435,40
328228,1418244727092.456933,48,157,435,40
328229,1418244727093.505933,48,157,435,40
328230,1418244727094.548933,48,157,435,40
328231,1418244727095.583933,48,157,435,40
328232,1418244727096.650933,48,157,435,40
328233,1418244727097.746933,48,157,435,40
328234,1418244727098.752933,48,157,435,40
328235,1418244727099.834933,49,157,435,40
328236,1418244727100.833933,49,157,435,40
328237,1418244727101.926933,49,157,435,40
328238,1418244727102.969933,49,157,435,40
328239,1418244727103.965933,49,157,435,40
328240,1418244727105.128933,49,157,435,40
328241,1418244727106.125933,49,157,435,40
328242,1418244727107.125933,49,157,435,40
328243,1418244727108.157933,49,157,435,40
328244,1418244727109.272933,49,157,435,40
328245,1418244727110.224933,49,157,435,40
328246,1418244727111.254933,49,157,435,40
328247,1418244727112.295933,49,157,435,40
328248,1418244727113.345933,49,157,435,40
328249,1418244727114.356933,49,157,435,40
328250,1418244727115.541933,49,157,435,40
328251,1418244727116.572933,49,157,435,40
328252,1418244727117.528933,49,157,435,40
328253,1418244727118.665933,49,157,435,40
328254,1418244727119.658933,49,157,435,40
328255,1418244727120.645933,49,157,435,40
328256,1418244727121.799933,49,157,435,40
328257,1418244727122.735933,49,157,435,40
328258,1418244727124.314933,49,157,435,40
328259,1418244727125.981933,49,157,435,40
328260,1418244727127.148933,49,157,435,40
328261,1418244727128.352933,49,157,435,40
328262,1418244727129.573933,49,157,435,40
328263,1418244727131.369933,49,157,435,40
328264,1418244727132.522933,49,157,435,40
328265,1418244727133.697933,49,157,435,40
328266,1418244727134.591933,49,157,435,40
328267,1418244727135.400933,49,157,435,40
328268,1418244727136.342933,49,157,435,40
328269,1418244727137.361933,49,157,435,40
328270,1418244727138.419933,49,157,435,40
328271,1418244727139.537933,49,157,435,40
328272,1418244727141.841933,49,157,435,40
328273,1418244727143.029933,49,157,435,40
328274,1418244727144.848933,49,157,435,40
328275,1418244727146.127933,49,157,435,40
328276,1418244727147.263933,49,157,435,40
328277,1418244727148.975933,49,157,435,40
328278,1418244727150.143933,49,157,435,40
328279,1418244727150.723933,49,157,435,40
328280,1418244727151.724933,49,157,435,40
328281,1418244727152.737933,49,157,435,40
328282,1418244727153.883933,49,157,435,40
328283,1418244727154.856933,49,157,435,40
328284,1418244727155.947933,49,157,435,40
328285,1418244727156.940933,49,157,435,40
328286,1418244727158.032933,49,157,435,40
328287,1418244727159.218933,49,157,435,40
328288,1418244727160.113933,49,157,435,40
328289,1418244727161.149933,49,157,435,40
328290,1418244727162.207933,49,157,435,40
328291,1418244727163.241933,49,157,435,40
328292,1418244727164.289933,49,157,435,40
328293,1418244727165.411933,49,157,435,40
328294,1418244727166.374933,49,157,435,40
328295,1418244727167.442933,49,157,435,40
328296,1418244727168.441933,49,157,435,40
328297,1418244727169.553933,49,157,435,40
328298,1418244727170.565933,49,157,435,40
328299,1418244727171.592933,49,157,435,40
328300,1418244727172.719933,49,157,435,40
328301,1418244727173.757933,49,157,435,40
328302,1418244727174.744933,49,157,435,40
328303,1418244727175.787933,49,157,435,40
328304,1418244727176.831933,49,157,435,40
328305,1418244727177.926933,49,157,435,40
328306,1418244727179.087933,49,157,435,40
328307,1418244727180.071933,49,157,435,40
328308,1418244727181.089933,49,157,435,40
328309,1418244727182.160933,49,157,435,40
328310,1418244727183.185933,49,157,435,40
328311,1418244727184.231933,49,157,435,40
328312,1418244727185.402933,49,157,435,40
328313,1418244727186.290933,49,157,435,40
328314,1418244727187.325933,49,157,435,40
328315,1418244727188.383933,49,157,435,40
328316,1418244727189.537933,49,157,435,40
328317,1418244727190.564933,49,157,435,40
328318,1418244727191.593933,49,157,435,40
328319,1418244727192.671933,49,157,435,40
328320,1418244727193.771933,49,157,435,40
328321,1418244727194.782933,49,157,435,40
328322,1418244727195.801933,49,157,435,40
328323,1418244727196.805933,49,157,435,40
328324,1418244727197.944933,49,157,435,40
328325,1418244727198.912933,49,157,435,40
328326,1418244727199.989933,49,157,435,40
328327,1418244727201.006933,49,157,435,40
328328,1418244727202.089933,49,157,435,40
328329,1418244727203.102933,49,157,435,40
328330,1418244727204.153933,49,157,435,40
328331,1418244727205.266933,49,157,435,40
328332,1418244727206.216933,49,157,435,40
328333,1418244727207.262933,49,157,435,40
328334,1418244727208.295933,49,157,435,40
