Sample,X(ms) [29.01.2012 22:04:46 863 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
641,1327874879163.835300,245,137,679,80
642,1327874879463.866020,245,137,679,80
643,1327874879763.844820,245,137,679,80
644,1327874880063.838220,244,137,679,80
645,1327874880363.877600,244,137,679,80
646,1327874880663.876520,245,137,679,80
647,1327874880963.829460,245,137,679,80
648,1327874881263.854280,248,137,679,80
649,1327874881563.844940,254,137,679,80
650,1327874881863.850680,255,137,679,80
651,1327874882163.898840,255,137,679,80
652,1327874882463.861880,255,137,679,80
653,1327874882763.853760,256,137,678,80
654,1327874883063.853760,257,137,678,80
655,1327874883363.850880,255,137,678,80
656,1327874883663.846680,253,137,677,80
657,1327874883963.860380,252,137,676,80
658,1327874884263.850480,252,137,676,80
659,1327874884563.846820,253,137,676,80
660,1327874884863.869380,252,137,675,80
661,1327874885163.864420,251,137,675,80
662,1327874885463.822020,251,137,675,80
663,1327874885763.871200,252,137,675,80
664,1327874886063.840260,253,137,675,80
665,1327874886363.862680,253,137,675,80
666,1327874886663.882220,253,137,675,80
667,1327874886963.920420,253,137,675,80
668,1327874887263.857940,252,137,675,80
669,1327874887563.880240,253,137,675,80
670,1327874887863.892300,253,137,675,80
671,1327874888163.853300,253,137,675,80
672,1327874888463.886940,253,137,675,80
673,1327874888763.848320,253,137,675,80
674,1327874889063.861040,253,137,674,80
675,1327874889363.877200,253,137,674,80
676,1327874889663.875360,253,137,674,80
677,1327874889963.923320,253,137,674,80
678,1327874890263.846300,253,137,674,80
679,1327874890563.826740,251,137,674,80
680,1327874890863.887120,250,137,674,80
681,1327874891163.851880,250,137,675,80
682,1327874891463.835060,250,137,675,80
683,1327874891763.834980,249,137,675,80
684,1327874892063.873040,249,137,676,80
685,1327874892363.838680,249,137,676,80
686,1327874892663.859840,249,137,676,80
687,1327874892963.893480,249,137,676,80
688,1327874893263.827580,249,137,676,80
689,1327874893563.828280,248,137,677,80
690,1327874893863.893980,249,137,677,80
691,1327874894163.856840,249,137,677,80
692,1327874894463.896840,249,137,677,80
693,1327874894763.871620,250,137,677,80
694,1327874895063.843140,256,137,677,80
695,1327874895363.832100,266,137,677,80
696,1327874895663.886240,276,137,677,80
697,1327874895963.832020,282,137,677,80
698,1327874896263.855920,286,137,678,80
699,1327874896563.882240,288,137,678,80
700,1327874896863.845760,288,137,678,80
701,1327874897163.834460,284,137,678,80
702,1327874897463.837960,279,137,678,80
703,1327874897763.825660,276,137,678,80
704,1327874898063.852140,274,137,678,80
705,1327874898363.830640,275,137,679,80
706,1327874898663.851760,280,137,679,80
707,1327874898963.846860,284,137,679,80
708,1327874899263.837000,287,137,679,80
709,1327874899563.847460,289,137,679,80
710,1327874899863.822280,290,137,679,80
711,1327874900163.839780,291,137,679,80
712,1327874900463.832820,291,137,679,80
713,1327874900763.839680,293,137,679,80
